id,count
02_3_Day_Classroom_Overview.jpg,0
118463509_99bde44e96.jpg,0
118463700_ead3ee32e3.jpg,0
195707530_69d72677ab.jpg,0
214classroom.jpg,0
236254301_fa02eae064.jpg,0
244class.jpg,0
30_AvH_112_classroom.jpg,0
400px_Walton_High_School_New_Classroom.jpg,0
90468092_47c4b7f04d.jpg,0
american_history_classroom.jpg,0
auingl.jpg,0
AULA11_1TAMAOGRANDE.jpg,0
AULA3C_1TAMAOGRANDE.jpg,0
aulainfantil.jpg,0
aulas_007.jpg,0
biblioteca2.jpg,0
CEC_208_classroom.jpg,0
CLASSE3.jpg,0
Classroom.jpg,0
Classroom010_full.jpg,0
classroom02.jpg,0
classroom03.jpg,0
classroom04.jpg,0
classroom05.jpg,0
classroom06.jpg,0
Classroom1.jpg,0
classroom10.jpg,0
Classroom11.jpg,0
classroom1176.jpg,0
classroom12.jpg,0
classroom2.jpg,0
classroom3.jpg,0
Classroom4.jpg,0
classroom5.jpg,0
classroom6.jpg,0
classroom7.jpg,0
classroom8.jpg,0
classroom83.jpg,0
classroom86.jpg,0
Classroom9.jpg,0
ClassroomElem.jpg,0
classroom_001.jpg,0
classroom_006.jpg,0
Classroom_1.jpg,0
classroom_710755.jpg,0
classroom_front.jpg,0
classroom_full.jpg,0
class_room_2.jpg,0
dam_classroom4.jpg,0
dark_empty_classroom.jpg,0
DCP_1461grande.jpg,0
earthquake_relief1.jpg,0
file_279474_23340.jpg,0
fouarre_classroom_02.jpg,0
fourmies_ecomusee2.jpg,0
G28bsdc.jpg,0
groupe_scolaire_2.jpg,0
IGLOBE.jpg,0
IM000808.jpg,0
IM000820.jpg,0
Im423_5.jpg,0
image17.jpg,0
Imagen_008.jpg,0
img_0006.jpg,0
img_0007.jpg,0
IMG_2226.jpg,0
int115.jpg,0
int116.jpg,0
int57.jpg,0
IPODIUM.jpg,0
izieu_classe.jpg,0
Japanese_classroom.jpg,0
Kindergarden_classroom.jpg,0
Laura_Lander_SMART_Classroom.jpg,0
Level_6_C_classroom.jpg,0
NFA128_classroom.jpg,0
Osseo_classroom_flag.jpg,0
P1010077.jpg,0
p114_a5dd1d7d043b6fe2e8790dfb7a634028pict0004.jpg,0
photo_classroom.jpg,0
Pinas.jpg,0
position_room.jpg,0
rdg1.jpg,0
reportage_322_4.jpg,0
sala01.jpg,0
sala02.jpg,0
sala_aula.jpg,0
